Year,Month,Day,Weekday,Start Time,Event Name,Venue
2014,05,25,日,19:30,「ご注文はうさぎですか？｣OP&ED発売記念イベント1回目,秋葉原UDX4F 東京アニメセンター(閉館)
2014,05,18,日,15:15,アニメプロジェクトin大泉2014　『ロボットガールズZ』聖地！大泉学園祭,練馬区立大泉小学校 体育館
2014,05,10,土,17:00,声優アニメディア6月号特典お渡し会,アニメイト秋葉原1号館
2014,05,10,土,13:00,声優アニメディア　6月号　特典お渡し会,AKIHABARAゲーマーズ本店
2014,05,10,土,15:00,「声優アニメディア 6月号」発売記念特典お渡し会,とらのあな秋葉原店C イベントスペース(閉店)
2014,05,05,月,18:30,ご注文はうさぎですか？×ナゾメイト 2014年5月5日 18:30の部,浅草橋ヒューリックホール(HULIC HALL)
2014,05,05,月,16:00,ご注文はうさぎですか？×ナゾメイト 2014年5月5日 16:00の部,浅草橋ヒューリックホール(HULIC HALL)
2014,05,05,月,11:00,ご注文はうさぎですか？×ナゾメイト 2014年5月5日 11:00の部,浅草橋ヒューリックホール(HULIC HALL)
2014,05,05,月,13:30,ご注文はうさぎですか？×ナゾメイト 2014年5月5日 13:30の部,浅草橋ヒューリックホール(HULIC HALL)
2014,05,03,土,16:00,ご注文はうさぎですか？×ナゾメイト 2014年5月3日 16:00の部,浅草橋ヒューリックホール(HULIC HALL)
2014,05,03,土,18:30,ご注文はうさぎですか？×ナゾメイト 2014年5月3日 18:30の部,浅草橋ヒューリックホール(HULIC HALL)
2014,04,20,日,16:30,「ロボットガールズZ」上映会・声優トークライブ ご当地！練馬大決戦！,練馬区立区民・産業プラザ 区民交流ホール(Coconeriホール)
2014,03,30,日,14:30,「ご注文はうさぎですか？」先行上映イベント「ご注文は先行上映会ですか？」,シネマート新宿
2014,03,23,日,11:00,AnimeJapan 2014 2日目 オープンステージ Program2「ロボットガールズZミニライブ＆トークステージ」,東京ビッグサイト(東京国際展示場)
2014,03,23,日,12:30,AnimeJapan 2014 2日目 ロボットガールズZブース「『ロボットガールズZ』プレゼントお渡し会」,東京ビッグサイト(東京国際展示場)
2014,03,22,土,14:20,AnimeJapan 2014 1日目 BLUEステージ Program5「『ご注文はうさぎですか？』TVアニメ放送直前イベント」,東京ビッグサイト(東京国際展示場)
